"Order ID","Order Date","Ship Date","Ship Mode",Region,"Postal Code","Customer ID",Sales,Quantity,Discount,Profit
CA-2017-147956,12/24/2017,12/31/2017,"Standard Class",West,98105,AH-10210,1003.62,6,0,0
CA-2017-126067,8/28/2017,9/3/2017,"Standard Class",West,98105,KN-16705,1278.16,16,0.4,295.58
CA-2015-104514,1/2/2015,1/4/2015,"Second Class",East,19711,CB-12535,115.4,8,0,34.51
CA-2015-141040,10/9/2015,10/13/2015,"Second Class",East,10024,TB-21250,655.88,8,0,314.1
CA-2014-113579,12/13/2014,12/15/2014,"Second Class",West,90049,KD-16345,90.24,6,0,41.51
CA-2014-144624,11/19/2014,11/23/2014,"Standard Class",East,14701,JM-15865,4548.81,7,0,1228.18
CA-2016-146206,9/10/2016,9/14/2016,"Second Class",Central,77095,KT-16480,1020.89,10,0.5,19.6
CA-2014-136644,6/16/2014,6/22/2014,"Standard Class",Central,46544,SC-20575,647.84,8,0,32.39
CA-2015-122371,9/26/2015,10/1/2015,"Standard Class",West,92037,BS-11800,188.63,5,0,77.11
CA-2016-126935,5/19/2016,5/24/2016,"Standard Class",West,94109,BT-11395,9.58,1,0.2,3.35
US-2017-133781,6/22/2017,6/23/2017,"First Class",South,33178,DC-12850,37.61,3,0.2,12.69
CA-2017-131618,6/17/2017,6/20/2017,"First Class",Central,60076,LS-17200,11.66,8,1.6,-19.95
CA-2016-149482,11/14/2016,11/19/2016,"Standard Class",West,94110,RR-19315,7.38,2,0,3.47
CA-2014-143917,7/25/2014,7/27/2014,"Second Class",West,94122,KL-16645,8319.29,17,0,376.83
CA-2015-120397,7/2/2015,7/2/2015,"Same Day",Central,77070,RB-19435,32.78,4,0.8,-85.24
CA-2017-163902,3/2/2017,3/8/2017,"Standard Class",West,90045,MY-17380,676.72,9,0.2,67.55
CA-2016-136812,11/18/2016,11/23/2016,"Standard Class",Central,73120,AW-10930,1117.92,4,0,55.9
CA-2015-102722,4/18/2015,4/19/2015,"First Class",South,71203,KW-16570,106.5,6,0,41.54
CA-2017-155089,12/2/2017,12/6/2017,"Standard Class",South,33614,DB-12910,45.66,5,0.7,-33.48
CA-2016-124506,11/11/2016,11/17/2016,"Standard Class",Central,60623,BB-11545,143.96,6,0.5,-0.86
CA-2014-106572,9/5/2014,9/10/2014,"Standard Class",East,43402,NP-18700,264.32,2,0.2,19.82
CA-2014-128888,11/15/2014,11/22/2014,"Standard Class",Central,77095,PB-19105,604.66,9,0.2,204.07
CA-2017-123134,5/2/2017,5/7/2017,"Standard Class",East,7090,DW-13585,129.93,3,0,12.99
CA-2016-124352,10/15/2016,10/21/2016,"Standard Class",Central,73120,CD-12790,1058.27,23,0,339.74
CA-2015-124541,4/6/2015,4/10/2015,"Standard Class",Central,77041,TT-21220,92.05,22,2.2,-16.35
CA-2014-108707,10/24/2014,10/29/2014,"Standard Class",South,33311,DB-12910,10.37,2,0.2,3.63
CA-2014-111500,8/17/2014,8/21/2014,"Standard Class",South,72209,DJ-13510,484.79,20,0,187.74
US-2017-117723,8/15/2017,8/18/2017,"Second Class",East,19120,DL-13495,1801.63,6,0.2,-337.81
CA-2015-143238,9/6/2015,9/8/2015,"First Class",West,92253,LO-17170,46.32,4,0,18.06
CA-2015-168746,1/27/2015,1/29/2015,"Second Class",East,44105,SV-20365,769.33,7,1.1,-191.64
CA-2015-113404,7/16/2015,7/16/2015,"Same Day",West,94122,EM-13810,2048.86,9,0.4,-140.4
CA-2016-144792,4/30/2016,5/4/2016,"Standard Class",West,85254,KD-16615,111.89,7,0.2,22.38
CA-2014-164385,9/26/2014,10/1/2014,"Second Class",East,19134,NB-18580,143.95,3,0.2,14.4
US-2016-114174,9/8/2016,9/14/2016,"Standard Class",East,2148,AP-10720,188.7,7,0,20.85
CA-2017-108070,4/16/2017,4/20/2017,"Standard Class",West,95123,JE-15745,102.83,1,0.15,-6.05
US-2015-128090,8/16/2015,8/22/2015,"Standard Class",West,85023,JM-15865,2200.33,16,0.8,319.16
CA-2017-101042,11/19/2017,11/23/2017,"Standard Class",South,42420,AB-10105,843.84,8,0,224.45
CA-2016-155439,9/14/2016,9/18/2016,"Standard Class",South,29203,PN-18775,25.92,4,0,12.44
CA-2016-118626,8/15/2016,8/20/2016,"Standard Class",South,32303,JC-15775,705.54,7,0.2,70.55
CA-2015-111458,9/26/2015,9/30/2015,"Standard Class",East,10035,PF-19165,50,2,0,12
US-2016-126844,10/8/2016,10/14/2016,"Standard Class",Central,77070,BW-11110,51.71,8,0.6,-32.32
US-2015-112508,3/24/2015,3/30/2015,"Standard Class",South,33065,BP-11185,6.99,2,0.2,0.52
CA-2015-147788,5/31/2015,6/4/2015,"Standard Class",West,84057,TM-21010,1745.71,14,0,209.64
CA-2015-144288,12/25/2015,12/31/2015,"Standard Class",South,37211,MB-17305,19.58,6,0.4,6.97
CA-2015-110632,3/17/2015,3/22/2015,"Second Class",East,10009,HR-14830,48.84,3,0,11.84
CA-2017-109589,12/21/2017,12/24/2017,"First Class",South,42104,BD-11635,71,4,0,27.69
CA-2017-123967,11/1/2017,11/3/2017,"Second Class",West,98226,SF-20200,2690.74,14,0.2,247.76
CA-2017-148929,9/7/2017,9/11/2017,"Standard Class",East,10011,SP-20620,478.08,8,0,133.86
CA-2017-134404,12/27/2017,12/27/2017,"Same Day",East,43055,DR-12880,177.64,6,0.6,-31.97
CA-2017-109778,7/16/2017,7/21/2017,"Standard Class",Central,60098,VM-21685,2.91,2,0.2,0.91
CA-2016-155845,8/12/2016,8/15/2016,"Second Class",Central,75007,CM-12235,1399.94,7,0.2,52.5
CA-2017-145128,7/9/2017,7/14/2017,"Standard Class",Central,47905,SM-20320,526.45,5,0,31.59
CA-2014-129091,11/22/2014,11/27/2014,"Standard Class",South,31907,RA-19885,1022.61,13,0,460.34
US-2014-155502,1/26/2014,1/31/2014,"Standard Class",South,22304,SD-20485,908.49,29,0,87.89
CA-2015-121041,11/3/2015,11/10/2015,"Standard Class",Central,76117,CS-12250,6.61,2,0.2,2.15
CA-2017-131695,6/30/2017,7/6/2017,"Standard Class",East,10024,RA-19285,270.8,8,0,76.9
CA-2016-137729,5/5/2016,5/9/2016,"Standard Class",West,90004,BF-11005,252.15,4,0.2,22.56
US-2016-115455,9/8/2016,9/14/2016,"Standard Class",Central,60090,SE-20110,615.61,5,1.1,-308.51
CA-2017-128300,11/24/2017,11/26/2017,"Second Class",South,29483,RS-19765,79.1,2,0,39.55
CA-2017-149048,5/13/2017,5/17/2017,"Standard Class",Central,47201,BM-11650,2229.18,13,0,754.7
CA-2017-108553,4/23/2017,4/29/2017,"Standard Class",East,10024,SK-19990,244.65,9,0,72.18
CA-2016-165848,6/4/2016,6/4/2016,"Same Day",East,10035,EN-13780,1501.57,7,0.2,376.61
CA-2014-112718,12/16/2014,12/21/2014,"Standard Class",South,32216,KN-16450,1.17,1,0.7,-0.86
CA-2016-154053,3/4/2016,3/10/2016,"Standard Class",West,92024,MG-17890,16.99,1,0,4.93
CA-2014-127446,11/25/2014,11/30/2014,"Standard Class",Central,76017,MC-17590,1273.62,17,1.7,-117.86
CA-2016-137204,4/28/2016,5/5/2016,"Standard Class",West,90045,BO-11350,41.57,2,0.2,2.6
CA-2014-147298,4/26/2014,5/3/2014,"Standard Class",West,90049,AG-10300,230.28,3,0.2,23.03
CA-2017-147942,4/1/2017,4/5/2017,"Standard Class",West,94110,MS-17365,127.46,15,0.2,40.74
CA-2017-115931,12/22/2017,12/26/2017,"Standard Class",West,88220,JM-15655,126.98,15,0.2,26.91
CA-2014-164861,12/3/2014,12/6/2014,"Second Class",Central,63116,MC-17635,25.92,4,0,12.44
CA-2017-127180,10/22/2017,10/24/2017,"First Class",East,10024,TA-21385,13716.46,18,0.2,4597.17
US-2017-165344,11/13/2017,11/15/2017,"First Class",East,45503,SB-20290,725.08,21,1.6,-934.31
CA-2015-168186,9/10/2015,9/15/2015,"Standard Class",Central,74133,AB-10150,14.94,3,0,7.02
US-2017-110604,5/15/2017,5/20/2017,"Standard Class",West,98103,JF-15295,303.54,5,0.4,46.3
CA-2015-116750,7/5/2015,7/10/2015,"Second Class",South,28314,BF-10975,12.16,7,0.9,-5.04
CA-2015-162369,8/15/2015,8/19/2015,"Standard Class",West,90045,TT-21265,323.1,2,0,61.39
CA-2017-108441,6/12/2017,6/18/2017,"Standard Class",East,10035,SB-20170,954.55,14,0.3,173.31
CA-2015-169740,2/20/2015,2/25/2015,"Standard Class",South,71901,LM-17065,29.99,1,0,3
CA-2016-124051,12/29/2016,12/30/2016,"First Class",Central,60505,KA-16525,186.05,6,0.2,67.44
CA-2016-149111,4/17/2016,4/21/2016,"Second Class",South,27604,BF-11170,55.42,9,0.4,10.42
CA-2014-131002,9/7/2014,9/12/2014,"Second Class",Central,74133,TB-21400,1040.19,17,0,291.99
US-2016-146794,9/26/2016,10/1/2016,"Standard Class",West,92345,SH-19975,424.96,5,0.15,20
CA-2017-112515,9/17/2017,9/21/2017,"Second Class",West,84604,AS-10225,1770.32,18,0.4,243.32
CA-2016-150343,8/16/2016,8/20/2016,"Standard Class",West,94110,PK-19075,10.86,3,0,5.1
CA-2015-135538,12/24/2015,12/28/2015,"Standard Class",West,85234,HR-14830,883.84,4,0.2,99.43
CA-2017-123372,11/28/2017,12/2/2017,"Standard Class",East,10035,DG-13300,2059.85,13,0,530.95
CA-2017-159604,4/14/2017,4/15/2017,"First Class",Central,65807,CL-12700,8.76,2,0,4.2
CA-2016-164784,5/1/2016,5/4/2016,"First Class",South,38109,HF-14995,377.35,6,1.3,-142.79
CA-2016-111794,10/1/2016,10/1/2016,"Same Day",Central,79109,HG-15025,107.86,4,0.4,30.44
US-2015-139759,8/25/2015,8/30/2015,"Standard Class",West,90045,NL-18310,146.74,5,0.2,34.26
CA-2014-126403,9/9/2014,9/12/2014,"Second Class",East,1852,RR-19525,2304.37,16,0,543.57
CA-2017-136875,12/3/2017,12/3/2017,"Same Day",West,92024,TC-21295,166.44,3,0,79.89
CA-2017-132185,11/27/2017,12/2/2017,"Standard Class",South,28806,DB-13615,52.34,6,0.4,5.12
US-2014-160780,6/21/2014,6/21/2014,"Same Day",West,81001,SV-20785,36.25,9,1.4,-24.91
CA-2017-127026,1/21/2017,1/27/2017,"Standard Class",Central,49201,MH-18115,1239.83,18,0.1,362.31
CA-2017-137085,6/29/2017,7/6/2017,"Standard Class",West,90004,CT-11995,312.55,9,0.2,101.58
CA-2016-133123,9/6/2016,9/11/2016,"Standard Class",South,27360,KB-16315,99.16,5,0.9,27.53
US-2016-128195,8/4/2016,8/5/2016,"First Class",Central,61604,RA-19285,3.98,5,0.8,-6.57
CA-2015-153220,11/12/2015,11/14/2015,"First Class",West,90032,YC-21895,15.7,5,0,7.06
CA-2014-123064,6/30/2014,7/2/2014,"First Class",Central,60653,RA-19915,5.25,4,0.2,1.64
CA-2017-156412,12/4/2017,12/8/2017,"Standard Class",East,19134,CM-12160,5.35,3,0.7,-4.46
US-2016-144211,8/28/2016,9/2/2016,"Standard Class",West,80112,CS-12130,124.06,6,0.4,13.75
CA-2014-143182,10/15/2014,10/20/2014,"Standard Class",South,33012,DL-12865,15.38,1,0.2,4.04
CA-2016-161662,2/7/2016,2/9/2016,"First Class",East,43130,BE-11410,30.35,2,0.2,10.62
CA-2014-145317,3/18/2014,3/23/2014,"Standard Class",South,32216,SM-20320,23661.23,25,2,-1789.73
CA-2014-143413,5/24/2014,5/30/2014,"Standard Class",East,21215,RP-19390,116.28,3,0,56.98
CA-2017-156818,7/11/2017,7/13/2017,"Second Class",East,10009,JD-16015,132.6,6,0,17.24
CA-2017-155873,6/16/2017,6/21/2017,"Standard Class",West,88220,AB-10255,228.28,9,0,105.9
CA-2015-121797,1/30/2015,2/6/2015,"Standard Class",West,90049,CC-12145,2147.34,10,0.2,297.85
US-2015-120572,12/11/2015,12/15/2015,"Standard Class",South,32216,GH-14425,12.83,2,0.7,-8.98
CA-2017-132430,10/9/2017,10/11/2017,"First Class",East,44107,CP-12085,45.89,4,0.2,9.18
CA-2017-146031,7/29/2017,8/1/2017,"Second Class",East,12180,GM-14440,60.12,9,0,22.24
CA-2014-110100,4/25/2014,4/29/2014,"Standard Class",South,28403,LC-16885,302.38,3,0.2,37.8
CA-2015-103723,12/1/2015,12/6/2015,"Standard Class",West,98105,BT-11305,13.9,5,0,5.56
CA-2014-127187,12/4/2014,12/8/2014,"Standard Class",East,10024,CP-12085,129.98,2,0,62.39
CA-2017-128475,8/26/2017,9/1/2017,"Standard Class",South,31907,SC-20680,71.98,2,0,15.12
CA-2014-100006,9/7/2014,9/13/2014,"Standard Class",East,10024,DK-13375,377.97,3,0,109.61
CA-2017-144827,12/21/2017,12/27/2017,"Standard Class",West,92627,SE-20110,124.36,2,0,33.58
CA-2014-110030,12/6/2014,12/8/2014,"Second Class",Central,77095,LF-17185,23.98,3,0.6,-14.39
CA-2014-121286,11/4/2014,11/8/2014,"Second Class",South,27511,ON-18715,66.62,8,0.4,7.82
CA-2016-164735,4/14/2016,4/19/2016,"Second Class",South,22304,TB-21400,81.2,5,0,12.18
CA-2014-153479,10/4/2014,10/8/2014,"Standard Class",West,94591,DF-13135,110.1,7,0.2,37.88
CA-2017-149888,11/7/2017,11/13/2017,"Standard Class",East,19120,EP-13915,710.32,9,0.8,-212.13
CA-2017-119193,12/22/2017,12/24/2017,"First Class",East,43615,SK-19990,631.6,8,1.1,93.18
CA-2017-104801,2/13/2017,2/19/2017,"Standard Class",West,98105,FH-14350,914.12,8,0,367.28
CA-2014-107594,7/2/2014,7/6/2014,"Standard Class",East,7060,EH-13945,79.56,3,0,22.15
CA-2015-129770,2/21/2015,2/23/2015,"Second Class",West,88001,JE-15715,49.12,4,0,23.09
CA-2015-115798,11/13/2015,11/19/2015,"Standard Class",East,19711,KL-16645,810.2,15,0,214.55
CA-2017-122707,4/16/2017,4/18/2017,"First Class",South,35244,EB-13750,503.22,6,0,11.1
CA-2016-165015,2/25/2016,2/27/2016,"Second Class",East,43055,BD-11725,46.72,5,0.2,17.52
CA-2014-149244,11/4/2014,11/8/2014,"Standard Class",West,92037,MS-17530,35.34,2,0,13.43
CA-2015-140144,6/20/2015,6/25/2015,"Second Class",West,94122,SC-20770,383.62,9,0.2,147.72
CA-2017-163321,8/7/2017,8/11/2017,"Second Class",South,28540,FM-14380,79.99,1,0.2,22
CA-2014-155887,5/12/2014,5/17/2014,"Standard Class",East,2038,KT-16480,700.06,3,0.3,-130.01
US-2015-165449,11/22/2015,11/26/2015,"Standard Class",Central,75034,AP-10720,27.17,4,0.2,-1.36
CA-2015-110247,12/4/2015,12/8/2015,"Standard Class",South,32303,RH-19555,8.23,3,0.7,-6.03
US-2014-141257,6/8/2014,6/14/2014,"Standard Class",West,98115,CS-11950,585.55,3,0.2,73.19
CA-2014-154669,8/8/2014,8/11/2014,"Second Class",West,95687,TM-21010,423.28,11,0,110.05
CA-2014-158029,5/26/2014,5/30/2014,"Standard Class",West,90008,HF-14995,225.3,2,0.2,22.53
CA-2015-155306,4/17/2015,4/21/2015,"Standard Class",West,94122,GA-14515,2572.5,17,0.2,625.85
CA-2016-127775,6/11/2016,6/13/2016,"Second Class",East,10035,ES-14020,239.97,3,0,71.99
CA-2016-146171,3/11/2016,3/15/2016,"Standard Class",South,31907,JP-16135,558.24,8,0,156.68
CA-2014-129574,5/26/2014,5/29/2014,"First Class",West,84107,Dp-13240,48.4,5,0,23.23
CA-2017-126536,10/12/2017,10/14/2017,"First Class",West,94110,NK-18490,102.83,6,0.2,37.35
CA-2017-165757,6/22/2017,6/28/2017,"Standard Class",East,19140,PL-18925,50.42,10,1.6,-30.79
CA-2017-167752,1/15/2017,1/18/2017,"First Class",East,19134,RW-19690,1958.54,9,0.4,316.54
US-2015-122140,4/2/2015,4/7/2015,"Standard Class",Central,75220,MO-17950,130.29,12,1.2,-79.31
CA-2016-163986,9/3/2016,9/10/2016,"Standard Class",Central,53186,JJ-15445,54.5,5,0,14.17
CA-2017-158967,12/10/2017,12/12/2017,"First Class",South,33311,BT-11680,19.1,3,0.2,5.73
CA-2016-131576,11/22/2016,11/26/2016,"Standard Class",Central,48205,RD-19585,49.44,3,0,24.23
CA-2017-143455,11/11/2017,11/18/2017,"Standard Class",East,45503,ML-17755,10.37,2,0.2,3.63
CA-2015-127019,12/21/2015,12/25/2015,"Standard Class",West,80906,ER-13855,60.98,7,0.2,4.57
CA-2015-138534,7/17/2015,7/19/2015,"Second Class",West,93309,JM-15535,195.47,2,0.15,-13.8
CA-2017-108322,4/30/2017,5/5/2017,"Standard Class",South,33068,SS-20140,26.06,11,0.4,6.96
CA-2017-167668,5/6/2017,5/8/2017,"First Class",East,10035,TC-21295,59.2,4,0,29.6
CA-2017-146724,11/20/2017,11/27/2017,"Standard Class",Central,55044,HG-15025,22,10,0,9.68
CA-2016-139878,11/11/2016,11/16/2016,"Standard Class",Central,48234,LD-17005,257.98,2,0,74.81
US-2016-106677,11/5/2016,11/10/2016,"Standard Class",East,19134,AS-10285,23.99,2,0.4,-15.99
CA-2016-116974,10/9/2016,10/15/2016,"Standard Class",East,45373,MP-17965,23.98,4,0.4,-15.58
CA-2015-149972,9/21/2015,9/23/2015,"First Class",West,90036,CD-12790,609.44,6,0.2,2.53
US-2014-117744,12/2/2014,12/6/2014,"Standard Class",Central,78415,MD-17860,114.78,17,1.4,-47.34
CA-2014-125514,9/21/2014,9/22/2014,"First Class",Central,68104,BM-11650,68.71,6,0,21.52
CA-2014-154599,4/12/2014,4/17/2014,"Standard Class",West,90278,KN-16450,1840.04,28,0.75,120.84
CA-2017-158743,10/20/2017,10/27/2017,"Standard Class",South,72209,IG-15085,199.17,11,0,92.93
CA-2016-153318,10/25/2016,10/28/2016,"First Class",South,33180,JS-15595,783.96,5,0.2,78.4
US-2015-110163,11/1/2015,11/4/2015,"First Class",West,97301,GA-14725,7.88,1,0.2,1.77
CA-2017-143329,11/3/2017,11/8/2017,"Standard Class",West,88001,DL-13330,41.37,3,0,17.38
CA-2015-159380,5/12/2015,5/16/2015,"Standard Class",West,94122,CS-12505,38.52,9,0,17.33
CA-2015-122623,9/7/2015,9/11/2015,"Standard Class",Central,79907,CC-12145,47.52,2,0.3,-2.04
CA-2015-148635,7/25/2015,7/27/2015,"Second Class",West,98115,MH-18025,1288.85,11,0.2,91.16
CA-2015-135685,11/16/2015,11/18/2015,"Second Class",Central,53209,MP-18175,2233.02,25,0,538.1
CA-2015-104626,9/1/2015,9/8/2015,"Standard Class",East,2038,DR-12940,1388.46,14,0,409.85
CA-2016-160500,5/5/2016,5/8/2016,"First Class",West,92024,DM-13015,305.5,8,0.4,9.82
CA-2017-100202,12/31/2016,1/5/2017,"Standard Class",West,92804,BD-11620,302.38,3,0.2,22.68
CA-2017-131016,9/18/2017,9/20/2017,"First Class",Central,76017,DC-12850,56.51,4,0.4,-2.42
US-2014-112914,9/25/2014,9/30/2014,"Standard Class",Central,77041,MT-18070,340.31,14,1.52,-89.93
CA-2016-124149,4/23/2016,4/26/2016,"First Class",East,43130,MJ-17740,242.56,13,0.6,73.57
CA-2014-148915,11/1/2014,11/5/2014,"Standard Class",West,97206,ND-18370,599.9,8,0.4,-39.74
CA-2017-134649,1/26/2017,1/31/2017,"Second Class",South,35244,CA-11965,22.63,9,0,7.61
CA-2017-110842,11/11/2017,11/16/2017,"Standard Class",West,90036,GA-14725,151.93,9,0.2,51.68
CA-2016-147368,6/9/2016,6/12/2016,"First Class",South,32303,TC-21295,695.7,2,0.5,-27.83
US-2015-104185,9/3/2015,9/8/2015,"Second Class",East,10009,JB-15400,120.33,1,0,31.29
US-2014-125521,3/14/2014,3/19/2014,"Standard Class",South,23320,CK-12325,1139.92,4,0,284.98
US-2017-135062,8/31/2017,9/4/2017,"Second Class",South,28314,RL-19615,229.54,7,0.2,83.21
CA-2017-135650,3/23/2017,3/27/2017,"Standard Class",Central,77340,AC-10660,143.73,2,0.2,-32.34
CA-2017-112865,5/18/2017,5/22/2017,"Standard Class",East,19140,BH-11710,36.05,3,0.2,-0.9
US-2016-162852,12/27/2016,12/31/2016,"Standard Class",Central,60098,BG-11695,845.49,8,0.3,-12.08
CA-2017-138163,11/17/2017,11/20/2017,"First Class",East,2149,XP-21865,50.94,3,0,14.26
CA-2017-152093,9/10/2017,9/15/2017,"Standard Class",Central,60653,SN-20560,762.59,3,0.8,-1143.89
CA-2017-157854,4/8/2017,4/15/2017,"Standard Class",South,30076,DM-13345,2747.25,9,0,1280.51
CA-2016-123617,11/28/2016,12/3/2016,"Standard Class",South,32137,AJ-10780,7.43,6,0.7,-5.7
US-2016-128293,6/2/2016,6/5/2016,"First Class",East,19120,KC-16255,64.78,1,0.2,-12.96
CA-2016-136371,3/19/2016,3/21/2016,"Second Class",East,11572,SV-20935,35.3,5,0,13.8
CA-2017-137344,8/20/2017,8/20/2017,"Same Day",East,2038,EM-13810,40.29,3,0,10.48
CA-2017-169810,7/25/2017,7/31/2017,"Standard Class",Central,57103,RB-19360,20.23,7,0,9.51
CA-2016-128594,8/26/2016,8/29/2016,"First Class",West,92037,DJ-13510,1603.14,4,0.2,100.2
CA-2016-154690,8/15/2016,8/17/2016,"Second Class",South,28314,CC-12370,225.3,2,0.2,22.53
CA-2017-138975,5/19/2017,5/23/2017,"Standard Class",South,30318,SC-20380,2361.52,23,0,617.56
CA-2017-106537,8/12/2017,8/17/2017,"Standard Class",South,32839,RH-19495,20.74,4,0.2,7.26
US-2017-103828,8/13/2017,8/13/2017,"Same Day",West,94122,JK-15370,206.67,17,0,55.84
CA-2016-115588,11/10/2016,11/12/2016,"Second Class",East,43615,AF-10885,53.7,8,0.4,-5.75
CA-2017-143861,6/12/2017,6/19/2017,"Standard Class",South,33710,LC-16885,17.09,2,0.2,1.07
CA-2014-148040,3/22/2014,3/26/2014,"Standard Class",West,85705,BF-11275,388.7,6,0.4,-12.13
CA-2017-135167,6/15/2017,6/20/2017,"Standard Class",West,90036,SC-20800,4.26,1,0,1.75
CA-2017-137022,11/16/2017,11/22/2017,"Standard Class",West,92105,SW-20275,811.28,8,0,24.34
US-2017-102638,12/29/2017,12/31/2017,"First Class",East,10035,MC-17845,6.03,3,0,2.95
US-2016-167339,1/21/2016,1/23/2016,"Second Class",West,92037,TD-20995,1167.06,9,0.4,70.25
CA-2016-152072,1/15/2016,1/19/2016,"Standard Class",East,7090,Dp-13240,311.97,7,0,117.74
CA-2016-102932,9/19/2016,9/23/2016,"Second Class",East,7050,SD-20485,53.37,9,0,20.82
CA-2014-165540,2/21/2014,2/25/2014,"Standard Class",Central,60098,TM-21010,8.85,5,0.8,-13.72
CA-2016-130799,11/11/2016,11/16/2016,"Second Class",West,94110,BK-11260,6.96,4,0,2.23
CA-2016-164483,1/30/2016,2/3/2016,"Standard Class",West,94122,JF-15490,17.46,2,0.2,5.89
US-2016-159856,10/18/2016,10/22/2016,"Standard Class",West,85281,EP-13915,307.92,5,0.2,-34.64
CA-2017-102099,12/18/2017,12/19/2017,"First Class",West,90008,EP-13915,51.99,10,0,23.56
CA-2017-164049,11/2/2017,11/6/2017,"Standard Class",West,98105,KH-16630,23.85,5,0,10.73
CA-2014-142727,4/29/2014,5/1/2014,"Second Class",South,70601,HG-14845,69.9,5,0,21.6
CA-2017-139913,10/23/2017,10/29/2017,"Standard Class",East,14609,JC-16105,142.92,21,0,56.6
CA-2014-169033,3/30/2014,4/3/2014,"Standard Class",East,11561,KM-16720,49.65,5,0,20.85
US-2016-164630,1/4/2016,1/9/2016,"Standard Class",South,28205,EB-13975,959.97,4,0.2,120
US-2015-114839,4/26/2015,4/30/2015,"Standard Class",Central,77036,PW-19240,408.42,2,0.3,-5.83
CA-2015-166464,9/12/2015,9/17/2015,"Standard Class",East,10035,PG-18895,492.58,6,0.2,66.05
CA-2017-124898,9/11/2017,9/15/2017,"Standard Class",South,31907,DB-12910,184.66,7,0,84.94
CA-2016-164035,6/12/2016,6/17/2016,"Standard Class",Central,60610,CR-12730,23.12,5,0.2,8.38
CA-2016-153577,6/27/2016,7/1/2016,"Standard Class",Central,60035,KH-16330,577.12,10,0.5,4.47
CA-2014-127586,9/26/2014,9/30/2014,"Standard Class",West,98115,CS-12400,310.12,2,0,80.63
CA-2017-121615,11/3/2017,11/9/2017,"Standard Class",Central,55122,DL-12925,75.9,10,0,24.87
CA-2017-166415,2/19/2017,2/23/2017,"Standard Class",West,98103,ME-17725,11.22,3,0,0.22
CA-2015-118444,11/5/2015,11/9/2015,"Standard Class",South,33065,VD-21670,387.14,4,0.2,24.2
CA-2014-113929,6/16/2014,6/21/2014,"Standard Class",East,11550,CK-12205,115.95,12,0.2,44.3
CA-2015-134747,10/12/2015,10/17/2015,"Second Class",Central,46060,DL-12925,412.24,9,0,112.21
CA-2017-155047,8/27/2017,8/30/2017,"First Class",Central,75220,SE-20110,5.95,1,0.2,0.37
CA-2016-160129,11/23/2016,11/23/2016,"Same Day",East,19140,LS-17200,100.62,14,0.6,18.65
CA-2017-164329,1/30/2017,1/30/2017,"Same Day",West,94109,MM-17920,129.3,2,0,6.46
US-2015-141453,11/30/2015,12/3/2015,"Second Class",Central,78745,DB-13270,3.88,3,0.8,-5.82
CA-2014-156993,6/28/2014,7/4/2014,"Standard Class",Central,48234,RW-19630,6.08,1,0,3.04
CA-2014-157721,9/2/2014,9/5/2014,"First Class",East,13601,JM-16195,90.61,2,0,13.9
CA-2017-128629,7/10/2017,7/14/2017,"Second Class",South,31907,BP-11155,18.84,3,0,7.91
CA-2017-158106,6/4/2017,6/10/2017,"Standard Class",Central,55124,CT-11995,8.64,3,0,2.51
US-2017-120390,10/19/2017,10/26/2017,"Standard Class",South,27217,TH-21550,1633.19,4,0.7,-1306.55
CA-2017-143434,11/18/2017,11/24/2017,"Standard Class",Central,48601,ME-17320,19.76,4,0,8.3
CA-2015-168564,8/8/2015,8/8/2015,"Same Day",West,94109,TT-21220,158.67,5,0.6,15.82
US-2016-169040,12/6/2016,12/12/2016,"Standard Class",West,98105,GT-14710,1169.45,27,0.8,297.41
CA-2017-155880,3/25/2017,3/31/2017,"Standard Class",Central,53209,JD-16150,1986.52,11,0,482.58
CA-2017-126242,11/19/2017,11/24/2017,"Standard Class",West,90049,MC-18100,323.71,10,0,83.36
